dependency_name,parsed_date,version,serializable_cnt,add_class,remove_class,add_serializable,remove_serializable,add_serializable_indirect,remove_serializable_indirect,next_version,download_url
com.fasterxml.jackson.core.jackson-databind,2013-05-27,2.2.2,190,0.0,0.0,0.0,0.0,0.0,0.0,2.2.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.2.2/jackson-databind-2.2.2.jar
com.fasterxml.jackson.core.jackson-databind,2013-08-23,2.2.3,190,0.0,0.0,0.0,0.0,0.0,0.0,2.2.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.2.3/jackson-databind-2.2.3.jar
com.fasterxml.jackson.core.jackson-databind,2014-06-11,2.2.4,190,0.0,0.0,0.0,0.0,0.0,0.0,2.3.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.2.4/jackson-databind-2.2.4.jar
com.fasterxml.jackson.core.jackson-databind,2013-11-14,2.3.0,195,13.0,11.0,2.0,0.0,0.0,0.0,2.3.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.3.0/jackson-databind-2.3.0.jar
com.fasterxml.jackson.core.jackson-databind,2013-12-28,2.3.1,195,0.0,0.0,0.0,0.0,0.0,0.0,2.3.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.3.1/jackson-databind-2.3.1.jar
com.fasterxml.jackson.core.jackson-databind,2014-03-02,2.3.2,195,0.0,0.0,0.0,0.0,0.0,0.0,2.3.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.3.2/jackson-databind-2.3.2.jar
com.fasterxml.jackson.core.jackson-databind,2014-04-10,2.3.3,195,0.0,0.0,0.0,0.0,0.0,0.0,2.3.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.3.3/jackson-databind-2.3.3.jar
com.fasterxml.jackson.core.jackson-databind,2014-07-17,2.3.4,195,0.0,0.0,0.0,0.0,0.0,0.0,2.3.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.3.4/jackson-databind-2.3.4.jar
com.fasterxml.jackson.core.jackson-databind,2015-01-14,2.3.5,195,0.0,0.0,0.0,0.0,0.0,0.0,2.4.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.3.5/jackson-databind-2.3.5.jar
com.fasterxml.jackson.core.jackson-databind,2014-06-03,2.4.0,174,6.0,28.0,1.0,0.0,0.0,0.0,2.4.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.0/jackson-databind-2.4.0.jar
com.fasterxml.jackson.core.jackson-databind,2014-06-18,2.4.1,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.1.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.1/jackson-databind-2.4.1.jar
com.fasterxml.jackson.core.jackson-databind,2014-06-18,2.4.1.1,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.1.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.1.1/jackson-databind-2.4.1.1.jar
com.fasterxml.jackson.core.jackson-databind,2014-07-12,2.4.1.2,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.1.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.1.2/jackson-databind-2.4.1.2.jar
com.fasterxml.jackson.core.jackson-databind,2014-07-15,2.4.1.3,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.1.3/jackson-databind-2.4.1.3.jar
com.fasterxml.jackson.core.jackson-databind,2014-08-14,2.4.2,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.2/jackson-databind-2.4.2.jar
com.fasterxml.jackson.core.jackson-databind,2014-10-03,2.4.3,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.3/jackson-databind-2.4.3.jar
com.fasterxml.jackson.core.jackson-databind,2014-11-25,2.4.4,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.4/jackson-databind-2.4.4.jar
com.fasterxml.jackson.core.jackson-databind,2015-01-14,2.4.5,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.5.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.5/jackson-databind-2.4.5.jar
com.fasterxml.jackson.core.jackson-databind,2015-03-27,2.4.5.1,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.5.1/jackson-databind-2.4.5.1.jar
com.fasterxml.jackson.core.jackson-databind,2015-04-24,2.4.6,174,0.0,0.0,0.0,0.0,0.0,0.0,2.4.6.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.6/jackson-databind-2.4.6.jar
com.fasterxml.jackson.core.jackson-databind,2015-06-10,2.4.6.1,174,0.0,0.0,0.0,0.0,0.0,0.0,2.5.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.4.6.1/jackson-databind-2.4.6.1.jar
com.fasterxml.jackson.core.jackson-databind,2015-01-02,2.5.0,254,7.0,0.0,2.0,0.0,72.0,0.0,2.5.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.5.0/jackson-databind-2.5.0.jar
com.fasterxml.jackson.core.jackson-databind,2015-02-07,2.5.1,255,1.0,0.0,0.0,0.0,0.0,0.0,2.5.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.5.1/jackson-databind-2.5.1.jar
com.fasterxml.jackson.core.jackson-databind,2015-03-29,2.5.2,255,0.0,0.0,0.0,0.0,0.0,0.0,2.5.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.5.2/jackson-databind-2.5.2.jar
com.fasterxml.jackson.core.jackson-databind,2015-04-24,2.5.3,255,0.0,0.0,0.0,0.0,0.0,0.0,2.5.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.5.3/jackson-databind-2.5.3.jar
com.fasterxml.jackson.core.jackson-databind,2015-06-10,2.5.4,255,0.0,0.0,0.0,0.0,0.0,0.0,2.5.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.5.4/jackson-databind-2.5.4.jar
com.fasterxml.jackson.core.jackson-databind,2015-12-08,2.5.5,255,0.0,0.0,0.0,0.0,0.0,0.0,2.6.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.5.5/jackson-databind-2.5.5.jar
com.fasterxml.jackson.core.jackson-databind,2015-07-19,2.6.0,257,5.0,3.0,0.0,0.0,0.0,0.0,2.6.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.0/jackson-databind-2.6.0.jar
com.fasterxml.jackson.core.jackson-databind,2015-08-10,2.6.1,257,0.0,0.0,0.0,0.0,0.0,0.0,2.6.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.1/jackson-databind-2.6.1.jar
com.fasterxml.jackson.core.jackson-databind,2015-09-15,2.6.2,267,1.0,0.0,12.0,0.0,2.0,0.0,2.6.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.2/jackson-databind-2.6.2.jar
com.fasterxml.jackson.core.jackson-databind,2015-10-12,2.6.3,268,1.0,0.0,0.0,0.0,0.0,0.0,2.6.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.3/jackson-databind-2.6.3.jar
com.fasterxml.jackson.core.jackson-databind,2015-12-08,2.6.4,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.4/jackson-databind-2.6.4.jar
com.fasterxml.jackson.core.jackson-databind,2016-01-19,2.6.5,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.5/jackson-databind-2.6.5.jar
com.fasterxml.jackson.core.jackson-databind,2016-04-05,2.6.6,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.7,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.6/jackson-databind-2.6.6.jar
com.fasterxml.jackson.core.jackson-databind,2016-06-05,2.6.7,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.7.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.7/jackson-databind-2.6.7.jar
com.fasterxml.jackson.core.jackson-databind,2017-07-11,2.6.7.1,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.7.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.7.1/jackson-databind-2.6.7.1.jar
com.fasterxml.jackson.core.jackson-databind,2018-11-13,2.6.7.2,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.7.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.7.2/jackson-databind-2.6.7.2.jar
com.fasterxml.jackson.core.jackson-databind,2019-10-16,2.6.7.3,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.7.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.7.3/jackson-databind-2.6.7.3.jar
com.fasterxml.jackson.core.jackson-databind,2020-10-25,2.6.7.4,268,0.0,0.0,0.0,0.0,0.0,0.0,2.6.7.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.7.4/jackson-databind-2.6.7.4.jar
com.fasterxml.jackson.core.jackson-databind,2021-06-22,2.6.7.5,268,0.0,0.0,0.0,0.0,0.0,0.0,2.7.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.7.5/jackson-databind-2.6.7.5.jar
com.fasterxml.jackson.core.jackson-databind,2016-01-10,2.7.0,273,6.0,4.0,3.0,0.0,2.0,0.0,2.7.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.0/jackson-databind-2.7.0.jar
com.fasterxml.jackson.core.jackson-databind,2016-02-02,2.7.1,273,0.0,0.0,0.0,0.0,0.0,0.0,2.7.1.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.1/jackson-databind-2.7.1.jar
com.fasterxml.jackson.core.jackson-databind,2016-02-04,2.7.1.1,273,0.0,0.0,0.0,0.0,0.0,0.0,2.7.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.1-1/jackson-databind-2.7.1-1.jar
com.fasterxml.jackson.core.jackson-databind,2016-02-27,2.7.2,273,0.0,0.0,0.0,0.0,0.0,0.0,2.7.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.2/jackson-databind-2.7.2.jar
com.fasterxml.jackson.core.jackson-databind,2016-03-16,2.7.3,273,0.0,0.0,0.0,0.0,0.0,0.0,2.7.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.3/jackson-databind-2.7.3.jar
com.fasterxml.jackson.core.jackson-databind,2016-04-29,2.7.4,273,0.0,0.0,0.0,0.0,0.0,0.0,2.7.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.4/jackson-databind-2.7.4.jar
com.fasterxml.jackson.core.jackson-databind,2016-06-11,2.7.5,273,0.0,0.0,0.0,0.0,0.0,0.0,2.7.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.5/jackson-databind-2.7.5.jar
com.fasterxml.jackson.core.jackson-databind,2016-07-23,2.7.6,273,0.0,0.0,0.0,0.0,0.0,0.0,2.7.7,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.6/jackson-databind-2.7.6.jar
com.fasterxml.jackson.core.jackson-databind,2016-08-26,2.7.7,274,1.0,0.0,0.0,0.0,0.0,0.0,2.7.8,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.7/jackson-databind-2.7.7.jar
com.fasterxml.jackson.core.jackson-databind,2016-09-26,2.7.8,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.8/jackson-databind-2.7.8.jar
com.fasterxml.jackson.core.jackson-databind,2017-02-04,2.7.9,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9/jackson-databind-2.7.9.jar
com.fasterxml.jackson.core.jackson-databind,2017-04-18,2.7.9.1,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9.1/jackson-databind-2.7.9.1.jar
com.fasterxml.jackson.core.jackson-databind,2017-12-20,2.7.9.2,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9.2/jackson-databind-2.7.9.2.jar
com.fasterxml.jackson.core.jackson-databind,2018-02-11,2.7.9.3,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9.3/jackson-databind-2.7.9.3.jar
com.fasterxml.jackson.core.jackson-databind,2018-06-08,2.7.9.4,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9.4/jackson-databind-2.7.9.4.jar
com.fasterxml.jackson.core.jackson-databind,2018-11-23,2.7.9.5,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9.5/jackson-databind-2.7.9.5.jar
com.fasterxml.jackson.core.jackson-databind,2019-07-26,2.7.9.6,274,0.0,0.0,0.0,0.0,0.0,0.0,2.7.9.7,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9.6/jackson-databind-2.7.9.6.jar
com.fasterxml.jackson.core.jackson-databind,2020-03-10,2.7.9.7,274,0.0,0.0,0.0,0.0,0.0,0.0,2.8.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.7.9.7/jackson-databind-2.7.9.7.jar
com.fasterxml.jackson.core.jackson-databind,2016-07-04,2.8.0,278,7.0,3.0,0.0,0.0,0.0,0.0,2.8.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.0/jackson-databind-2.8.0.jar
com.fasterxml.jackson.core.jackson-databind,2016-07-19,2.8.1,278,2.0,1.0,0.0,0.0,0.0,0.0,2.8.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.1/jackson-databind-2.8.1.jar
com.fasterxml.jackson.core.jackson-databind,2016-08-30,2.8.2,279,1.0,0.0,0.0,0.0,0.0,0.0,2.8.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.2/jackson-databind-2.8.2.jar
com.fasterxml.jackson.core.jackson-databind,2016-09-18,2.8.3,279,0.0,0.0,0.0,0.0,0.0,0.0,2.8.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.3/jackson-databind-2.8.3.jar
com.fasterxml.jackson.core.jackson-databind,2016-10-14,2.8.4,278,0.0,1.0,0.0,0.0,0.0,0.0,2.8.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.4/jackson-databind-2.8.4.jar
com.fasterxml.jackson.core.jackson-databind,2016-11-14,2.8.5,278,0.0,0.0,0.0,0.0,0.0,0.0,2.8.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.5/jackson-databind-2.8.5.jar
com.fasterxml.jackson.core.jackson-databind,2017-01-12,2.8.6,278,0.0,0.0,0.0,0.0,0.0,0.0,2.8.7,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.6/jackson-databind-2.8.6.jar
com.fasterxml.jackson.core.jackson-databind,2017-02-21,2.8.7,278,0.0,0.0,0.0,0.0,0.0,0.0,2.8.8,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.7/jackson-databind-2.8.7.jar
com.fasterxml.jackson.core.jackson-databind,2017-04-05,2.8.8,278,0.0,0.0,0.0,0.0,0.0,0.0,2.8.8.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.8/jackson-databind-2.8.8.jar
com.fasterxml.jackson.core.jackson-databind,2017-04-19,2.8.8.1,278,0.0,0.0,0.0,0.0,0.0,0.0,2.8.9,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.8.1/jackson-databind-2.8.8.1.jar
com.fasterxml.jackson.core.jackson-databind,2017-06-12,2.8.9,278,0.0,0.0,0.0,0.0,0.0,0.0,2.8.10,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.9/jackson-databind-2.8.9.jar
com.fasterxml.jackson.core.jackson-databind,2017-08-24,2.8.10,278,0.0,0.0,0.0,0.0,0.0,0.0,2.8.11,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.10/jackson-databind-2.8.10.jar
com.fasterxml.jackson.core.jackson-databind,2017-12-24,2.8.11,279,1.0,0.0,0.0,0.0,0.0,0.0,2.8.11.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.11/jackson-databind-2.8.11.jar
com.fasterxml.jackson.core.jackson-databind,2018-02-11,2.8.11.1,279,0.0,0.0,0.0,0.0,0.0,0.0,2.8.11.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.11.1/jackson-databind-2.8.11.1.jar
com.fasterxml.jackson.core.jackson-databind,2018-06-08,2.8.11.2,279,0.0,0.0,0.0,0.0,0.0,0.0,2.8.11.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.11.2/jackson-databind-2.8.11.2.jar
com.fasterxml.jackson.core.jackson-databind,2018-11-23,2.8.11.3,279,0.0,0.0,0.0,0.0,0.0,0.0,2.8.11.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.11.3/jackson-databind-2.8.11.3.jar
com.fasterxml.jackson.core.jackson-databind,2019-07-26,2.8.11.4,279,0.0,0.0,0.0,0.0,0.0,0.0,2.8.11.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.11.4/jackson-databind-2.8.11.4.jar
com.fasterxml.jackson.core.jackson-databind,2020-02-10,2.8.11.5,279,0.0,0.0,0.0,0.0,0.0,0.0,2.8.11.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.11.5/jackson-databind-2.8.11.5.jar
com.fasterxml.jackson.core.jackson-databind,2020-03-10,2.8.11.6,279,0.0,0.0,0.0,0.0,0.0,0.0,2.9.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.8.11.6/jackson-databind-2.8.11.6.jar
com.fasterxml.jackson.core.jackson-databind,2017-07-30,2.9.0,289,11.0,1.0,1.0,0.0,1.0,0.0,2.9.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.0/jackson-databind-2.9.0.jar
com.fasterxml.jackson.core.jackson-databind,2017-09-08,2.9.1,289,0.0,0.0,0.0,0.0,0.0,0.0,2.9.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.1/jackson-databind-2.9.1.jar
com.fasterxml.jackson.core.jackson-databind,2017-10-14,2.9.2,289,0.0,0.0,0.0,0.0,0.0,0.0,2.9.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.2/jackson-databind-2.9.2.jar
com.fasterxml.jackson.core.jackson-databind,2017-12-09,2.9.3,290,1.0,0.0,0.0,0.0,0.0,0.0,2.9.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.3/jackson-databind-2.9.3.jar
com.fasterxml.jackson.core.jackson-databind,2018-01-24,2.9.4,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.4/jackson-databind-2.9.4.jar
com.fasterxml.jackson.core.jackson-databind,2018-03-26,2.9.5,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.5/jackson-databind-2.9.5.jar
com.fasterxml.jackson.core.jackson-databind,2018-06-12,2.9.6,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.7,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.6/jackson-databind-2.9.6.jar
com.fasterxml.jackson.core.jackson-databind,2018-09-19,2.9.7,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.8,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.7/jackson-databind-2.9.7.jar
com.fasterxml.jackson.core.jackson-databind,2018-12-16,2.9.8,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.9,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.8/jackson-databind-2.9.8.jar
com.fasterxml.jackson.core.jackson-databind,2019-05-16,2.9.9,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.9.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.9/jackson-databind-2.9.9.jar
com.fasterxml.jackson.core.jackson-databind,2019-07-03,2.9.9.1,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.9.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.9.1/jackson-databind-2.9.9.1.jar
com.fasterxml.jackson.core.jackson-databind,2019-07-27,2.9.9.2,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.9.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.9.2/jackson-databind-2.9.9.2.jar
com.fasterxml.jackson.core.jackson-databind,2019-08-06,2.9.9.3,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.9.3/jackson-databind-2.9.9.3.jar
com.fasterxml.jackson.core.jackson-databind,2019-09-21,2.9.10,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10/jackson-databind-2.9.10.jar
com.fasterxml.jackson.core.jackson-databind,2019-10-19,2.9.10.1,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.1/jackson-databind-2.9.10.1.jar
com.fasterxml.jackson.core.jackson-databind,2020-01-03,2.9.10.2,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.2/jackson-databind-2.9.10.2.jar
com.fasterxml.jackson.core.jackson-databind,2020-02-23,2.9.10.3,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.3/jackson-databind-2.9.10.3.jar
com.fasterxml.jackson.core.jackson-databind,2020-04-11,2.9.10.4,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.4/jackson-databind-2.9.10.4.jar
com.fasterxml.jackson.core.jackson-databind,2020-06-22,2.9.10.5,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.6,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.5/jackson-databind-2.9.10.5.jar
com.fasterxml.jackson.core.jackson-databind,2020-08-25,2.9.10.6,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.7,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.6/jackson-databind-2.9.10.6.jar
com.fasterxml.jackson.core.jackson-databind,2020-12-02,2.9.10.7,290,0.0,0.0,0.0,0.0,0.0,0.0,2.9.10.8,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.7/jackson-databind-2.9.10.7.jar
com.fasterxml.jackson.core.jackson-databind,2021-01-06,2.9.10.8,290,0.0,0.0,0.0,0.0,0.0,0.0,2.10.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.9.10.8/jackson-databind-2.9.10.8.jar
com.fasterxml.jackson.core.jackson-databind,2019-09-26,2.10.0,323,21.0,2.0,6.0,0.0,17.0,0.0,2.10.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.10.0/jackson-databind-2.10.0.jar
com.fasterxml.jackson.core.jackson-databind,2019-11-09,2.10.1,323,0.0,0.0,0.0,0.0,0.0,0.0,2.10.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.10.1/jackson-databind-2.10.1.jar
com.fasterxml.jackson.core.jackson-databind,2020-01-05,2.10.2,323,0.0,0.0,0.0,0.0,0.0,0.0,2.10.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.10.2/jackson-databind-2.10.2.jar
com.fasterxml.jackson.core.jackson-databind,2020-03-03,2.10.3,323,0.0,0.0,0.0,0.0,0.0,0.0,2.10.4,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.10.3/jackson-databind-2.10.3.jar
com.fasterxml.jackson.core.jackson-databind,2020-05-03,2.10.4,323,0.0,0.0,0.0,0.0,0.0,0.0,2.10.5,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.10.4/jackson-databind-2.10.4.jar
com.fasterxml.jackson.core.jackson-databind,2020-07-21,2.10.5,323,0.0,0.0,0.0,0.0,0.0,0.0,2.10.5.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.10.5/jackson-databind-2.10.5.jar
com.fasterxml.jackson.core.jackson-databind,2020-12-02,2.10.5.1,323,0.0,0.0,0.0,0.0,0.0,0.0,2.11.0,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.10.5.1/jackson-databind-2.10.5.1.jar
com.fasterxml.jackson.core.jackson-databind,2020-04-26,2.11.0,324,2.0,0.0,0.0,0.0,0.0,0.0,2.11.1,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.11.0/jackson-databind-2.11.0.jar
com.fasterxml.jackson.core.jackson-databind,2020-06-25,2.11.1,324,0.0,0.0,0.0,0.0,0.0,0.0,2.11.2,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.11.1/jackson-databind-2.11.1.jar
com.fasterxml.jackson.core.jackson-databind,2020-08-02,2.11.2,324,0.0,0.0,0.0,0.0,0.0,0.0,2.11.3,https://repo1.maven.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.11.2/jackson-databind-2.11.2.jar
